username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
newdirectionsoh;2017-08-27 12:00;0;1;"‘I was scared to get sober': He dealt heroin , now he's been clean six years http:// ow.ly/dJnk30eG4VD";;;;"901836804424335364";https://twitter.com/newdirectionsoh/status/901836804424335364
popsugarnews;2017-08-27 11:31;0;0;"" Heroin won't even get the people out there using drugs high anymore." https://www. popsugar.com/news/What-Fent anyl-43913253 …";;;;"901829434667401227";https://twitter.com/popsugarnews/status/901829434667401227
ogvhs;2017-08-27 10:59;0;5;"So let me get this straight. Weed is more dangerous that heroin ? I'm gonna have to call bullshit on that. #OGReeferMadness pic.twitter.com/UPBZXlRNKN";;;#OGReeferMadness;"901821583832076288";https://twitter.com/ogvhs/status/901821583832076288
kjfkugkujvj;2017-08-27 10:50;0;0;"No. Many, many Latinos agree with the Wall. They get it. Between heroin /fentanyl coming across border... violence in Mexico...";;;;"901819213354070016";https://twitter.com/kjfkugkujvj/status/901819213354070016
OfAngelaMercy;2017-08-27 10:45;0;0;"How'd they get heroin onto the island? It's been years since they were cut off.";;;;"901818064483831809";https://twitter.com/OfAngelaMercy/status/901818064483831809
MeadflagonUK;2017-08-27 10:43;0;0;"You know you're an addict when a haunted fun park seems like the best place to go shoot up heroin ... Get help, people.";;;;"901817359152943104";https://twitter.com/MeadflagonUK/status/901817359152943104
TreexGod;2017-08-27 10:38;0;0;"I still get to call y'all crackheads & heroin addicts, though. This is not to be misconstrued or confused.";;;;"901816170910797828";https://twitter.com/TreexGod/status/901816170910797828
bbmbxby;2017-08-27 10:18;0;1;"Favorite song: Get Free or Heroin Worst song: Lust For Life Overrated song: In my feelings Underrated song: When the world was at war";;;;"901811131542638592";https://twitter.com/bbmbxby/status/901811131542638592
tux1234;2017-08-27 09:47;0;0;"told you not to get addicted to heroin";;;;"901803305822715904";https://twitter.com/tux1234/status/901803305822715904
NewSaint37;2017-08-27 09:33;0;2;"May something to do with a promise to get heroin off our streets?";;;;"901799726437117952";https://twitter.com/NewSaint37/status/901799726437117952
othellomor;2017-08-27 09:24;0;0;"Remember beautiful pot isn’t treated lightly n Thailand (illegal) as in US If U get caught, will be treated as if U had HEROIN -& American!";;;;"901797648193253376";https://twitter.com/othellomor/status/901797648193253376
jpinheironeves;2017-08-27 09:18;0;0;""Saunders told the Los Angeles Times that psilocybin helped him get over an addiction to heroin a decade ago. "I... http:// fb.me/wmIJ857a";;;;"901795947562323968";https://twitter.com/jpinheironeves/status/901795947562323968
MelissaJPeltier;2017-08-27 09:09;1;4;"Unregulated capitalism is heroin to greedy people...they get addicted & do anything to get more. Can't trust them to regulate themselves.";;;;"901793768113831937";https://twitter.com/MelissaJPeltier/status/901793768113831937
Liana_Mabe;2017-08-27 09:08;0;0;"I don't think that would work. If they don't get their chemical reward with heroin they'll get it from something else.";;;;"901793528073900032";https://twitter.com/Liana_Mabe/status/901793528073900032
slaymerexha;2017-08-27 09:02;1;2;"Heroin , Change and Get Free is holy trinity of lfl pic.twitter.com/gxwM5TIa3N";;;;"901792063221637120";https://twitter.com/slaymerexha/status/901792063221637120
CharmaineSyyy;2017-08-27 08:57;0;0;"Morphine lover make me numb Make ut so I can't get up Paper thun 'til you sink in Could you be my heroin ?";;;;"901790851516399617";https://twitter.com/CharmaineSyyy/status/901790851516399617
BradMD;2017-08-27 07:45;10;5;"" heroin is cheaper than ever on the black market" #ChronicPain patients can't get meds, so turn to heroin ? http://www. pharmaciststeve.com/?p=21753";;;#ChronicPain;"901772567626870785";https://twitter.com/BradMD/status/901772567626870785
VenusDeIRey;2017-08-27 06:22;0;2;"Heroin is in my top 3 and I've seen tones of people praise Get Free. https:// twitter.com/manarsilmii/st atus/901749659793805312 …";;;;"901751863942545408";https://twitter.com/VenusDeIRey/status/901751863942545408
tired_paul;2017-08-27 04:39;0;1;"Their only purpose is to get cash to buy heroin , nothing coherent about that, it even takes precedence over eating, they're mentally ill.";;;;"901725909677465600";https://twitter.com/tired_paul/status/901725909677465600
tired_paul;2017-08-27 04:24;0;1;"Most have mental health problems, most have bad relationships with family, the way to get them from using heroin is to treat the mental side";;;;"901722140105482240";https://twitter.com/tired_paul/status/901722140105482240
SOREADY4LUV;2017-08-27 04:10;0;0;"I liked a @YouTube video http:// youtu.be/8gZFuLtPj-A?a How To Get Off Heroin Oxycontin 80's and Other Opiates Painlessly Using Kratom.";;@YouTube;;"901718654491951104";https://twitter.com/SOREADY4LUV/status/901718654491951104
chriscom77;2017-08-27 03:27;0;2;"It someone wants to get high but heroin stops working,they wont stop getting high. They'll just use a different substance. There are many!";;;;"901707784714059777";https://twitter.com/chriscom77/status/901707784714059777
Fac3_Off;2017-08-27 02:36;0;0;"I'm watching intervention and this bitch is putting heroin up her ass. Smh like how do people get this bad fuckin sad.";;;;"901694820044857348";https://twitter.com/Fac3_Off/status/901694820044857348
chooksmyth;2017-08-27 02:28;0;0;"@joshuabruce wouldn't get a get out of heroin . #spud";;@joshuabruce;#spud;"901692926144634880";https://twitter.com/chooksmyth/status/901692926144634880
yayolanaa;2017-08-27 02:22;0;2;"heroin or get free";;;;"901691367147020288";https://twitter.com/yayolanaa/status/901691367147020288
nickpruiz;2017-08-27 02:19;0;0;"Time to get as stoned as Paul McCartney and listen to the new #QOTSA I endorse the consumption of drugs hey why fucking not eat heroin amigo";;;#QOTSA;"901690687615148032";https://twitter.com/nickpruiz/status/901690687615148032
MainEventTV_AKA;2017-08-27 01:42;0;3;"Had to get another ride home, because my default ride began doing heroin . Hell of a night.";;;;"901681374339502080";https://twitter.com/MainEventTV_AKA/status/901681374339502080
nerinaga;2017-08-27 01:05;0;0;"Las canciones que son 10/10, éxitos rotundos, clásicos instantáneos son Heroin , White Mustang, Get Free, 13 beaches y Change";;;;"901672013881896960";https://twitter.com/nerinaga/status/901672013881896960
charluv2011;2017-08-27 00:30;0;1;"How does 913,000 pounds of #heroin get from #Afghanistan to #America each year? Ask @GOP & @POTUS http://www. globalresearch.ca/heroin-dealer- in-chief-afghanistan-source-of-90-of-the-worlds-heroin/5502813 … pic.twitter.com/1FzqP2Ij5f";;@GOP @POTUS;#heroin #Afghanistan #America;"901663091787628544";https://twitter.com/charluv2011/status/901663091787628544
Megellen30;2017-08-27 00:17;1;3;"get out of our lives...pay attention to the cocaine n heroin folks who die at a much younger age than tobacco peeps.what a smokescreen.";;;;"901660032877690882";https://twitter.com/Megellen30/status/901660032877690882
jackieaus;2017-08-27 00:03;0;0;"Maybe uni students who are on Gov benefits But don't drug users get free drugs from the GOV anyway? Isn't heroin substitute free for them?";;;;"901656430477885441";https://twitter.com/jackieaus/status/901656430477885441
Queen_Caleb;2017-08-26 23:38;0;1;"Don't you have to ask permission to get into those because everyone does heroin in them? https:// twitter.com/trashygaytweet s/status/901649390598733824 …";;;;"901650151235874816";https://twitter.com/Queen_Caleb/status/901650151235874816
ozzyzak;2017-08-26 23:35;0;0;"You don't get to just assume all that of me. I don't mind heroin because I don't do heroin , go lay down.";;;;"901649393404657664";https://twitter.com/ozzyzak/status/901649393404657664
AndrewJakeMIII;2017-08-26 23:32;0;0;"Your liberal white California guilt will get us all killed and destroy the United States of America. You don't mind the heroin in the USA?";;;;"901648711272591360";https://twitter.com/AndrewJakeMIII/status/901648711272591360
Onassis217;2017-08-26 22:09;0;0;"Tune in! "The Greek" and #Novak get real about #heroin , help, hope and #Recovery . https:// m.facebook.com/events/2839499 95345338 …";;;#Novak #heroin #Recovery;"901627671062437888";https://twitter.com/Onassis217/status/901627671062437888
RjLive4;2017-08-26 22:07;2;0;"Tune in! "The Greek" and #Novak get real about #heroin , help, hope and #Recovery https:// m.facebook.com/events/2839499 95345338 …";;;#Novak #heroin #Recovery;"901627235584679936";https://twitter.com/RjLive4/status/901627235584679936
WinkWestwood;2017-08-26 21:51;2;3;"them games are gonna get blacked out. You can't have two teams with the same color scheme share a stadium";;;;"901623161925632000";https://twitter.com/WinkWestwood/status/901623161925632000
CopsRCorruptcom;2017-08-26 21:50;0;0;"Get High -N- Get Naked: Massachusetts heroin trade crackdown leads to 30 a... http:// generalstrikeusa.blogspot.com/2017/05/massac husetts-heroin-trade-crackdown.html?spref=tw …";;;;"901623002814488576";https://twitter.com/CopsRCorruptcom/status/901623002814488576
CopsRCorruptcom;2017-08-26 21:47;0;0;"Get High -N- Get Naked: Traffic stops lead police to suspected heroin hous... http:// generalstrikeusa.blogspot.com/2017/06/traffi c-stops-lead-police-to-suspected.html?spref=tw …";;;;"901622264621260801";https://twitter.com/CopsRCorruptcom/status/901622264621260801
CopsRCorruptcom;2017-08-26 21:44;0;0;"Get High -N- Get Naked: Montgomery police officer arrested selling heroin http:// generalstrikeusa.blogspot.com/2017/06/montgo mery-police-officer-arrested.html?spref=tw …";;;;"901621352943108097";https://twitter.com/CopsRCorruptcom/status/901621352943108097
CopsRCorruptcom;2017-08-26 21:44;0;0;"Get High -N- Get Naked: Carrie Fisher Had Heroin , Cocaine in System When S... http:// generalstrikeusa.blogspot.com/2017/06/carrie -fisher-had-heroin-cocaine-in.html?spref=tw …";;;;"901621288648589313";https://twitter.com/CopsRCorruptcom/status/901621288648589313
CopsRCorruptcom;2017-08-26 21:40;0;0;"Get High -N- Get Naked: Heroin dealers used drug money to treat their kids... http:// generalstrikeusa.blogspot.com/2017/07/heroin -dealers-used-drug-money-to-treat.html?spref=tw …";;;;"901620507904114688";https://twitter.com/CopsRCorruptcom/status/901620507904114688
Brockr1967Brock;2017-08-26 21:18;0;1;"Stand firm Elder. They'll call you worse before it's over. They are like heroin addicts. They step up the hate as the withdrawals get worse.";;;;"901614978196807680";https://twitter.com/Brockr1967Brock/status/901614978196807680
rubysometimes;2017-08-26 21:00;1;13;"Bouta get fucked up to forget the letter my dad wrote me where he calls himself a goofball for doing Heroin and meth lol";;;;"901610431755632640";https://twitter.com/rubysometimes/status/901610431755632640
ShrtStackGruden;2017-08-26 20:58;0;1;"I had a migraine. I took a combo pain med and muscle relaxer. I am pale and sweaty like a heroin addict. I do not get the addiction at all.";;;;"901609851494825985";https://twitter.com/ShrtStackGruden/status/901609851494825985
intrepid_heroin;2017-08-26 20:58;0;0;"Get the starters out the game";;;;"901609850148339712";https://twitter.com/intrepid_heroin/status/901609850148339712
MatthewStreacke;2017-08-26 20:56;0;1;"Blackest Day, Heroin , or Get Free";;;;"901609356629823488";https://twitter.com/MatthewStreacke/status/901609356629823488
bettyblack176;2017-08-26 20:40;0;0;"Get High -N- Get Naked: Massachusetts heroin trade crackdown leads to 30 a... http:// generalstrikeusa.blogspot.com/2017/05/massac husetts-heroin-trade-crackdown.html?spref=tw …";;;;"901605181321756672";https://twitter.com/bettyblack176/status/901605181321756672
MichaelMicklow;2017-08-26 20:38;0;1;"Coach McPep Talk: "We gotta get out there and Afghanistan it. Afghanistan. Afghanistan! Heroin . Ok?? Let's go guys" https:// twitter.com/abc/status/901 603048627326978 …";;;;"901604810226413568";https://twitter.com/MichaelMicklow/status/901604810226413568
bettyblack176;2017-08-26 20:36;0;0;"Get High -N- Get Naked: Traffic stops lead police to suspected heroin hous... http:// generalstrikeusa.blogspot.com/2017/06/traffi c-stops-lead-police-to-suspected.html?spref=tw …";;;;"901604188337037312";https://twitter.com/bettyblack176/status/901604188337037312
bettyblack176;2017-08-26 20:33;0;0;"Get High -N- Get Naked: Montgomery police officer arrested selling heroin http:// generalstrikeusa.blogspot.com/2017/06/montgo mery-police-officer-arrested.html?spref=tw …";;;;"901603456288309248";https://twitter.com/bettyblack176/status/901603456288309248
bettyblack176;2017-08-26 20:32;0;0;"Get High -N- Get Naked: Carrie Fisher Had Heroin , Cocaine in System When S... http:// generalstrikeusa.blogspot.com/2017/06/carrie -fisher-had-heroin-cocaine-in.html?spref=tw …";;;;"901603255121088512";https://twitter.com/bettyblack176/status/901603255121088512
bettyblack176;2017-08-26 20:26;0;0;"Get High -N- Get Naked: Heroin dealers used drug money to treat their kids... http:// generalstrikeusa.blogspot.com/2017/07/heroin -dealers-used-drug-money-to-treat.html?spref=tw …";;;;"901601749433061377";https://twitter.com/bettyblack176/status/901601749433061377
intrepid_heroin;2017-08-26 20:12;0;0;"They get the Lakers' first and they'll be fine https:// twitter.com/kennotbestoppe d/status/901597136185384960 …";;;;"901598350083887104";https://twitter.com/intrepid_heroin/status/901598350083887104
KnockCaseOut;2017-08-26 20:02;0;0;"I thought you promised to get us out of Afghanistan. Are you staying for oil and heroin special interests.";;;;"901595802933403648";https://twitter.com/KnockCaseOut/status/901595802933403648
RyderIsKing;2017-08-26 19:58;0;0;"& get SERIOUS about fighting the drugs like heroin , meth, etc. & again, FUNDED TREATMENT for ALL who need it. I know, just like a lib right?";;;;"901594714633158656";https://twitter.com/RyderIsKing/status/901594714633158656
spookylelouch;2017-08-26 19:31;0;5;"i wanna get closer to my naruto mutuals u lot seem like a fun bunch even if yall also seem like u snort heroin on the daily";;;;"901587827644825603";https://twitter.com/spookylelouch/status/901587827644825603
TheJoshHarmon;2017-08-26 19:26;0;0;"Who left her heroin addicted husband to get her kids out the mess. She's waiting on housing. Never assume anything.";;;;"901586637737644032";https://twitter.com/TheJoshHarmon/status/901586637737644032
